{\rtf1\ansi\ansicpg936\deff0\deflang1033\deflangfe2052{\fonttbl{\f0\fnil\fcharset134 \'ce\'a2\'c8\'ed\'d1\'c5\'ba\'da;}}
\viewkind4\uc1\pard\lang2052\f0\fs18\'b8\'d6\'bd\'ee\'d4\'ad\'b2\'c4\par
GL2023-B0493\par
2\par
1\par
\'c0\'ad\'c9\'ec\par
\'d4\'b2\'b0\'f4\par
WES-1000B\'d2\'ba\'be\'a7\'cf\'d4\'ca\'be\'cd\'f2\'c4\'dc\'ca\'d4\'d1\'e9\'bb\'fa(PA-32|\'b6\'c5\'b5\'c2\'c9\'fa\par
2023\'c4\'ea3\'d4\'c224\'c8\'d5\par
299.8\par
223\par
99.2\par
\par
\par
\par
\par
\par
\par
\par
\par
\par
,30.76\par
35.32,276.29\par
35.41,276.48\par
35.51,276.66\par
35.62,276.85\par
35.71,277.03\par
35.82,277.21\par
35.91,277.40\par
36.00,277.58\par
36.12,277.76\par
36.21,277.92\par
36.32,278.10\par
36.41,278.28\par
36.52,278.44\par
36.61,278.59\par
36.71,278.75\par
36.82,278.92\par
36.91,279.08\par
37.02,279.23\par
37.11,279.39\par
37.21,279.55\par
37.32,279.72\par
37.41,279.87\par
37.52,280.03\par
37.61,280.19\par
37.72,280.31\par
37.82,280.48\par
37.91,280.64\par
38.02,280.79\par
38.11,280.93\par
38.22,280.92\par
38.31,280.90\par
38.41,280.92\par
38.52,280.99\par
38.61,281.19\par
38.72,281.37\par
38.81,281.64\par
38.92,281.94\par
39.02,282.17\par
39.11,282.41\par
39.22,282.64\par
39.31,282.80\par
39.42,282.97\par
39.52,283.14\par
39.61,283.29\par
39.72,283.43\par
39.81,283.57\par
39.90,283.70\par
40.02,283.82\par
40.12,283.97\par
40.22,284.10\par
40.31,284.24\par
40.42,284.36\par
40.51,284.49\par
40.62,284.61\par
40.72,284.73\par
40.81,284.84\par
40.92,284.95\par
41.01,285.07\par
41.12,285.19\par
41.22,285.29\par
41.32,285.41\par
41.42,285.55\par
41.51,285.67\par
41.62,285.77\par
41.72,285.88\par
41.81,286.00\par
41.92,286.11\par
42.03,286.21\par
42.10,286.33\par
42.21,286.45\par
42.32,286.55\par
42.42,286.65\par
42.53,286.76\par
42.62,286.87\par
42.71,286.97\par
42.82,287.08\par
42.92,287.19\par
43.01,287.31\par
43.12,287.42\par
43.21,287.52\par
43.32,287.63\par
43.42,287.75\par
43.52,287.83\par
43.62,287.94\par
43.73,288.04\par
43.82,288.14\par
43.92,288.22\par
44.02,288.30\par
44.12,288.40\par
44.23,288.49\par
44.32,288.57\par
44.41,288.67\par
44.52,288.77\par
44.62,288.85\par
44.73,288.95\par
44.82,289.05\par
44.93,289.15\par
45.02,289.24\par
45.12,289.32\par
45.22,289.42\par
45.32,289.53\par
45.43,289.61\par
45.52,289.70\par
45.62,289.81\par
45.72,289.90\par
45.82,289.99\par
45.93,290.07\par
46.02,290.16\par
46.13,290.26\par
46.22,290.35\par
46.32,290.44\par
46.43,290.54\par
46.52,290.63\par
46.63,290.71\par
46.72,290.80\par
46.83,290.89\par
46.92,290.97\par
47.02,291.06\par
47.13,291.15\par
47.22,291.23\par
47.33,291.30\par
47.42,291.37\par
47.52,291.45\par
47.63,291.53\par
47.72,291.60\par
47.83,291.69\par
47.92,291.76\par
48.03,291.84\par
48.13,291.91\par
48.22,292.00\par
48.33,292.08\par
48.42,292.16\par
48.53,292.23\par
48.63,292.31\par
48.72,292.38\par
48.83,292.46\par
48.92,292.53\par
49.03,292.60\par
49.12,292.67\par
49.22,292.75\par
49.33,292.80\par
49.42,292.88\par
49.58,292.95\par
49.62,293.02\par
49.76,293.09\par
49.83,293.17\par
49.92,293.25\par
50.03,293.31\par
50.12,293.38\par
50.23,293.45\par
50.33,293.52\par
50.42,293.58\par
50.53,293.64\par
50.62,293.70\par
50.73,293.77\par
50.82,293.83\par
50.94,293.89\par
51.03,293.97\par
51.12,294.04\par
51.23,294.09\par
51.32,294.15\par
51.43,294.21\par
51.53,294.28\par
51.64,294.33\par
51.73,294.39\par
51.82,294.46\par
51.93,294.52\par
52.03,294.57\par
52.14,294.64\par
52.23,294.70\par
52.32,294.75\par
52.43,294.81\par
52.53,294.86\par
52.64,294.91\par
52.73,294.96\par
52.84,295.01\par
52.93,295.07\par
53.02,295.13\par
53.13,295.18\par
53.23,295.22\par
53.34,295.27\par
53.43,295.33\par
53.52,295.37\par
53.63,295.42\par
53.73,295.47\par
53.84,295.52\par
53.93,295.57\par
54.04,295.61\par
54.13,295.65\par
54.23,295.69\par
54.34,295.73\par
54.43,295.78\par
54.54,295.82\par
54.63,295.86\par
54.72,295.90\par
54.84,295.94\par
54.93,295.98\par
55.04,296.02\par
55.13,296.06\par
55.22,296.09\par
55.33,296.13\par
55.43,296.17\par
55.54,296.20\par
55.63,296.25\par
55.74,296.29\par
55.83,296.32\par
55.93,296.38\par
56.04,296.43\par
56.13,296.48\par
56.24,296.53\par
56.33,296.58\par
56.44,296.63\par
56.54,296.67\par
56.63,296.70\par
56.74,296.74\par
56.83,296.77\par
56.94,296.81\par
57.03,296.85\par
57.13,296.89\par
57.24,296.92\par
57.33,296.95\par
57.44,296.98\par
57.53,297.01\par
57.64,297.04\par
57.74,297.07\par
57.83,297.11\par
57.94,297.14\par
58.03,297.16\par
58.14,297.19\par
58.24,297.23\par
58.33,297.26\par
58.44,297.30\par
58.53,297.33\par
58.64,297.36\par
58.74,297.40\par
58.84,297.44\par
58.94,297.48\par
59.03,297.52\par
59.14,297.56\par
59.23,297.60\par
59.34,297.64\par
59.44,297.67\par
59.53,297.71\par
59.64,297.74\par
59.73,297.77\par
59.84,297.80\par
59.94,297.83\par
60.04,297.86\par
60.14,297.89\par
60.23,297.91\par
60.34,297.94\par
60.44,297.97\par
60.54,297.99\par
60.64,298.02\par
60.73,298.04\par
60.84,298.06\par
60.93,298.08\par
61.04,298.11\par
61.14,298.13\par
61.25,298.16\par
61.34,298.19\par
61.43,298.22\par
61.54,298.25\par
61.64,298.27\par
61.75,298.31\par
61.84,298.32\par
61.93,298.36\par
62.04,298.39\par
62.14,298.42\par
62.24,298.45\par
62.34,298.48\par
62.45,298.50\par
62.54,298.52\par
62.64,298.53\par
62.74,298.55\par
62.84,298.58\par
62.95,298.61\par
63.04,298.63\par
63.13,298.65\par
63.24,298.67\par
63.34,298.69\par
63.45,298.72\par
63.54,298.74\par
63.65,298.77\par
63.74,298.80\par
63.84,298.82\par
63.94,298.84\par
64.04,298.87\par
64.15,298.89\par
64.24,298.90\par
64.34,298.91\par
64.44,298.94\par
64.54,298.96\par
64.65,298.97\par
64.74,298.99\par
64.85,299.01\par
64.94,299.02\par
65.04,299.04\par
65.15,299.07\par
65.24,299.08\par
65.35,299.10\par
65.44,299.12\par
65.55,299.14\par
65.65,299.16\par
65.74,299.18\par
65.85,299.20\par
65.94,299.21\par
66.05,299.23\par
66.14,299.25\par
66.24,299.26\par
66.35,299.28\par
66.44,299.29\par
66.55,299.30\par
66.64,299.31\par
66.75,299.33\par
66.85,299.34\par
66.94,299.36\par
67.05,299.37\par
67.14,299.39\par
67.25,299.40\par
67.35,299.41\par
67.44,299.41\par
67.55,299.42\par
67.64,299.44\par
67.75,299.46\par
67.84,299.47\par
67.94,299.49\par
68.05,299.50\par
68.14,299.51\par
68.25,299.52\par
68.34,299.54\par
68.45,299.55\par
68.55,299.57\par
68.64,299.59\par
68.75,299.59\par
68.84,299.61\par
68.95,299.61\par
69.05,299.62\par
69.16,299.63\par
69.25,299.64\par
69.34,299.66\par
69.45,299.67\par
69.55,299.68\par
69.66,299.69\par
69.75,299.69\par
69.84,299.70\par
69.95,299.71\par
70.04,299.71\par
70.15,299.71\par
70.25,299.71\par
70.36,299.72\par
70.45,299.72\par
70.54,299.72\par
70.65,299.73\par
70.75,299.74\par
70.86,299.74\par
70.95,299.75\par
71.04,299.75\par
71.15,299.75\par
71.25,299.75\par
71.36,299.75\par
71.45,299.72\par
71.56,299.59\par
71.65,299.54\par
71.74,299.57\par
71.85,299.60\par
71.95,299.67\par
72.06,299.71\par
72.15,299.75\par
72.24,299.79\par
72.35,299.82\par
72.45,299.84\par
72.56,299.84\par
72.65,299.84\par
72.76,299.84\par
72.85,299.84\par
72.95,299.84\par
73.06,299.84\par
73.15,299.84\par
73.26,299.84\par
73.35,299.84\par
73.46,299.84\par
73.56,299.84\par
73.65,299.84\par
73.76,299.84\par
73.85,299.84\par
73.96,299.84\par
74.05,299.84\par
74.15,299.84\par
74.26,299.84\par
74.35,299.84\par
74.46,299.84\par
74.55,299.84\par
74.65,299.84\par
74.76,299.84\par
74.85,299.84\par
74.96,299.84\par
75.05,299.84\par
75.16,299.84\par
75.26,299.84\par
75.35,299.84\par
75.46,299.84\par
75.55,299.83\par
75.66,299.83\par
75.75,299.84\par
75.85,299.84\par
75.96,299.83\par
76.05,299.83\par
76.16,299.83\par
76.25,299.83\par
76.36,299.82\par
76.46,299.81\par
76.55,299.80\par
76.66,299.79\par
76.75,299.79\par
76.86,299.79\par
76.96,299.78\par
77.05,299.78\par
77.16,299.77\par
77.25,299.77\par
77.36,299.77\par
77.46,299.77\par
77.56,299.77\par
77.66,299.77\par
77.75,299.77\par
77.86,299.77\par
77.95,299.77\par
78.06,299.77\par
78.16,299.77\par
78.27,299.76\par
78.36,299.76\par
78.45,299.76\par
78.56,299.75\par
78.66,299.75\par
78.76,299.74\par
78.86,299.73\par
78.95,299.72\par
79.06,299.70\par
79.16,299.68\par
79.26,299.67\par
79.36,299.66\par
79.47,299.64\par
79.56,299.62\par
79.65,299.61\par
79.76,299.59\par
79.86,299.58\par
79.97,299.58\par
80.06,299.57\par
80.15,299.55\par
80.26,299.54\par
80.36,299.54\par
80.47,299.53\par
80.56,299.52\par
80.67,299.51\par
80.76,299.51\par
80.86,299.50\par
80.96,299.49\par
81.06,299.48\par
81.17,299.47\par
81.26,299.45\par
81.36,299.45\par
81.46,299.44\par
81.56,299.43\par
81.67,299.42\par
81.76,299.40\par
81.87,299.39\par
81.96,299.37\par
82.06,299.35\par
82.17,299.32\par
82.26,299.31\par
82.37,299.31\par
82.46,299.31\par
82.56,299.31\par
82.66,299.30\par
82.76,299.30\par
82.87,299.29\par
82.96,299.28\par
83.07,299.26\par
83.16,299.14\par
83.26,299.00\par
83.37,299.01\par
83.46,299.02\par
83.57,299.06\par
83.66,299.08\par
83.76,299.11\par
83.87,299.12\par
83.96,299.12\par
84.07,299.12\par
84.16,299.12\par
84.27,299.11\par
84.37,299.10\par
84.46,299.08\par
84.57,299.07\par
84.66,299.04\par
84.77,299.02\par
84.86,298.99\par
84.97,298.95\par
85.07,298.80\par
85.16,298.69\par
85.27,298.52\par
85.36,298.49\par
85.47,298.53\par
85.57,298.57\par
85.66,298.64\par
85.77,298.69\par
85.86,298.73\par
85.97,298.76\par
86.07,298.77\par
86.18,298.77\par
86.27,298.77\par
86.36,298.76\par
86.47,298.75\par
86.56,298.72\par
86.67,298.70\par
86.77,298.67\par
86.86,298.64\par
86.97,298.60\par
87.06,298.57\par
87.17,298.53\par
87.27,298.50\par
87.38,298.45\par
87.47,298.29\par
87.56,298.18\par
87.67,298.20\par
87.77,298.22\par
87.88,298.25\par
87.97,298.26\par
88.06,298.27\par
88.17,298.27\par
88.27,298.26\par
88.38,298.26\par
88.47,298.25\par
88.58,298.23\par
88.67,298.20\par
88.76,298.16\par
88.87,298.13\par
88.97,298.09\par
89.08,298.05\par
89.17,298.01\par
89.26,297.96\par
89.37,297.92\par
89.47,297.89\par
89.58,297.85\par
89.67,297.81\par
89.78,297.77\par
89.87,297.73\par
89.97,297.69\par
90.08,297.64\par
90.17,297.60\par
90.28,297.55\par
90.37,297.50\par
90.46,297.45\par
90.58,297.41\par
90.67,297.37\par
90.78,297.32\par
90.87,297.27\par
90.98,297.22\par
91.07,297.16\par
91.17,297.12\par
91.28,297.06\par
91.37,297.01\par
91.48,296.94\par
91.57,296.88\par
91.68,296.81\par
91.78,296.75\par
91.87,296.68\par
91.98,296.61\par
92.07,296.52\par
92.18,296.44\par
92.28,296.35\par
92.37,296.26\par
92.48,296.17\par
92.57,296.07\par
92.68,295.95\par
92.77,295.84\par
92.87,295.71\par
92.98,295.58\par
93.07,295.43\par
93.18,295.26\par
93.27,295.09\par
93.38,294.90\par
93.48,294.69\par
93.57,294.47\par
93.68,294.25\par
93.77,294.00\par
93.88,293.73\par
93.98,293.42\par
94.08,293.13\par
94.18,292.79\par
94.27,292.41\par
94.38,292.02\par
94.48,291.65\par
94.58,291.20\par
94.68,290.73\par
94.77,290.23\par
94.88,289.76\par
94.97,289.22\par
95.08,288.64\par
95.18,288.05\par
95.29,287.50\par
95.38,286.85\par
95.47,286.19\par
95.58,285.57\par
95.68,284.88\par
95.78,284.15\par
95.88,283.39\par
95.97,282.70\par
96.08,281.91\par
96.18,281.10\par
96.28,280.26\par
96.38,279.48\par
96.49,278.60\par
96.58,277.70\par
96.67,276.77\par
96.78,275.93\par
96.88,274.97\par
96.99,273.98\par
97.08,272.95\par
97.17,272.00\par
97.28,270.93\par
97.38,269.79\par
97.48,268.62\par
97.58,267.52\par
97.69,266.27\par
97.78,264.99\par
97.88,263.64\par
97.98,262.33\par
98.08,260.77\par
98.19,259.12\par
98.28,257.38\par
98.39,255.67\par
98.48,253.56\par
98.58,251.20\par
98.69,248.89\par
98.78,246.08\par
98.89,242.87\par
98.98,168.11\par
99.08,40.34\par
99.19,12.21\par
99.51,\par
\par
}
 
