{\rtf1\ansi\ansicpg936\deff0\deflang1033\deflangfe2052{\fonttbl{\f0\fnil\fcharset134 \'cb\'ce\'cc\'e5;}}
\viewkind4\uc1\pard\lang2052\f0\fs18\'b8\'d6\'bd\'ee\'ba\'b8\'bd\'d3\par
GH2023-B2906\par
3\par
2\par
\'c0\'ad\'c9\'ec\par
\'d4\'b2\'b0\'f4\par
WE-300B\'cd\'f2\'c4\'dc\'ca\'d4\'d1\'e9\'bb\'fa\par
32|\'b6\'c5\'b5\'c2\'c9\'fa\par
2023\'c4\'ea3\'d4\'c213\'c8\'d5\par
121.5\par
0\par
84.1\par
\par
\par
\par
\par
\par
\par
\par
\par
,30.04\par
28.60,112.85\par
28.66,112.91\par
28.72,112.94\par
28.78,112.99\par
28.84,113.03\par
28.91,113.08\par
28.97,113.13\par
29.03,113.17\par
29.10,113.21\par
29.16,113.26\par
29.22,113.29\par
29.28,113.34\par
29.34,113.37\par
29.41,113.41\par
29.47,113.45\par
29.53,113.50\par
29.59,113.55\par
29.66,113.58\par
29.72,113.63\par
29.78,113.66\par
29.84,113.71\par
29.91,113.74\par
29.97,113.77\par
30.03,113.81\par
30.09,113.82\par
30.16,113.83\par
30.22,113.83\par
30.28,113.85\par
30.34,113.87\par
30.40,113.90\par
30.47,113.93\par
30.53,113.96\par
30.59,114.01\par
30.66,114.04\par
30.72,114.09\par
30.78,114.13\par
30.84,114.17\par
30.90,114.20\par
30.97,114.24\par
31.03,114.29\par
31.09,114.34\par
31.15,114.41\par
31.22,114.48\par
31.28,114.56\par
31.34,114.61\par
31.40,114.66\par
31.47,114.69\par
31.53,114.74\par
31.59,114.77\par
31.65,114.80\par
31.72,114.84\par
31.78,114.87\par
31.84,114.91\par
31.90,114.95\par
31.96,114.98\par
32.03,115.02\par
32.09,115.05\par
32.15,115.08\par
32.22,115.12\par
32.28,115.15\par
32.34,115.19\par
32.40,115.22\par
32.46,115.26\par
32.53,115.30\par
32.59,115.33\par
32.65,115.36\par
32.71,115.40\par
32.78,115.43\par
32.84,115.47\par
32.90,115.50\par
32.96,115.53\par
33.03,115.56\par
33.09,115.58\par
33.15,115.59\par
33.21,115.58\par
33.28,115.58\par
33.34,115.59\par
33.40,115.60\par
33.46,115.62\par
33.52,115.64\par
33.59,115.68\par
33.65,115.70\par
33.71,115.73\par
33.78,115.76\par
33.84,115.78\par
33.90,115.81\par
33.96,115.84\par
34.02,115.87\par
34.09,115.90\par
34.15,115.95\par
34.21,116.03\par
34.27,116.08\par
34.34,116.14\par
34.40,116.18\par
34.46,116.22\par
34.52,116.25\par
34.59,116.27\par
34.65,116.30\par
34.71,116.32\par
34.77,116.35\par
34.84,116.38\par
34.90,116.41\par
34.96,116.43\par
35.02,116.45\par
35.08,116.49\par
35.15,116.51\par
35.21,116.53\par
35.27,116.55\par
35.34,116.59\par
35.40,116.62\par
35.46,116.64\par
35.52,116.66\par
35.58,116.69\par
35.65,116.71\par
35.71,116.73\par
35.77,116.77\par
35.83,116.79\par
35.90,116.81\par
35.96,116.83\par
36.02,116.86\par
36.08,116.88\par
36.15,116.90\par
36.21,116.92\par
36.27,116.94\par
36.33,116.97\par
36.40,116.99\par
36.46,117.01\par
36.52,117.05\par
36.58,117.07\par
36.64,117.09\par
36.71,117.11\par
36.77,117.14\par
36.83,117.16\par
36.90,117.18\par
36.96,117.20\par
37.02,117.23\par
37.08,117.25\par
37.14,117.26\par
37.21,117.25\par
37.27,117.24\par
37.33,117.23\par
37.39,117.23\par
37.46,117.24\par
37.52,117.25\par
37.58,117.27\par
37.64,117.30\par
37.71,117.33\par
37.77,117.35\par
37.83,117.36\par
37.89,117.38\par
37.96,117.40\par
38.02,117.43\par
38.08,117.45\par
38.14,117.47\par
38.20,117.52\par
38.27,117.60\par
38.33,117.65\par
38.39,117.68\par
38.46,117.72\par
38.52,117.74\par
38.58,117.76\par
38.64,117.79\par
38.70,117.80\par
38.77,117.83\par
38.83,117.84\par
38.89,117.86\par
38.95,117.89\par
39.02,117.91\par
39.08,117.92\par
39.14,117.94\par
39.20,117.96\par
39.27,117.99\par
39.33,118.01\par
39.39,118.03\par
39.45,118.05\par
39.52,118.07\par
39.58,118.09\par
39.64,118.11\par
39.70,118.12\par
39.76,118.14\par
39.83,118.17\par
39.89,118.18\par
39.95,118.20\par
40.02,118.22\par
40.08,118.23\par
40.14,118.26\par
40.20,118.27\par
40.26,118.28\par
40.33,118.27\par
40.39,118.26\par
40.45,118.23\par
40.51,118.22\par
40.58,118.23\par
40.64,118.24\par
40.70,118.26\par
40.76,118.28\par
40.83,118.29\par
40.89,118.31\par
40.95,118.32\par
41.01,118.35\par
41.08,118.37\par
41.14,118.39\par
41.20,118.41\par
41.26,118.44\par
41.32,118.48\par
41.39,118.53\par
41.45,118.58\par
41.51,118.63\par
41.58,118.66\par
41.64,118.68\par
41.70,118.70\par
41.76,118.72\par
41.82,118.74\par
41.89,118.75\par
41.95,118.77\par
42.01,118.78\par
42.07,118.81\par
42.14,118.82\par
42.20,118.83\par
42.26,118.84\par
42.32,118.86\par
42.39,118.87\par
42.45,118.90\par
42.51,118.91\par
42.57,118.92\par
42.64,118.94\par
42.70,118.95\par
42.76,118.97\par
42.82,118.98\par
42.88,119.01\par
42.95,119.02\par
43.01,119.03\par
43.07,119.04\par
43.14,119.06\par
43.20,119.07\par
43.26,119.09\par
43.32,119.10\par
43.38,119.12\par
43.45,119.14\par
43.51,119.15\par
43.57,119.16\par
43.63,119.18\par
43.70,119.20\par
43.76,119.21\par
43.82,119.22\par
43.88,119.23\par
43.95,119.25\par
44.01,119.26\par
44.07,119.26\par
44.13,119.25\par
44.20,119.23\par
44.26,119.21\par
44.32,119.20\par
44.38,119.20\par
44.44,119.21\par
44.51,119.22\par
44.57,119.23\par
44.63,119.25\par
44.70,119.26\par
44.76,119.28\par
44.82,119.29\par
44.88,119.30\par
44.94,119.31\par
45.01,119.33\par
45.07,119.34\par
45.13,119.38\par
45.19,119.44\par
45.26,119.49\par
45.32,119.52\par
45.38,119.54\par
45.44,119.57\par
45.51,119.58\par
45.57,119.59\par
45.63,119.60\par
45.69,119.61\par
45.76,119.62\par
45.82,119.63\par
45.88,119.65\par
45.94,119.66\par
46.00,119.67\par
46.07,119.68\par
46.13,119.69\par
46.19,119.70\par
46.26,119.71\par
46.32,119.72\par
46.38,119.75\par
46.44,119.76\par
46.50,119.77\par
46.57,119.78\par
46.63,119.79\par
46.69,119.80\par
46.75,119.81\par
46.82,119.83\par
46.88,119.84\par
46.94,119.86\par
47.00,119.87\par
47.07,119.88\par
47.13,119.89\par
47.19,119.90\par
47.25,119.91\par
47.32,119.93\par
47.38,119.94\par
47.44,119.95\par
47.50,119.95\par
47.56,119.94\par
47.63,119.91\par
47.69,119.88\par
47.75,119.86\par
47.82,119.84\par
47.88,119.83\par
47.94,119.83\par
48.00,119.84\par
48.06,119.84\par
48.13,119.85\par
48.19,119.86\par
48.25,119.87\par
48.31,119.88\par
48.38,119.88\par
48.44,119.89\par
48.50,119.90\par
48.56,119.93\par
48.63,119.97\par
48.69,120.04\par
48.75,120.08\par
48.81,120.12\par
48.88,120.14\par
48.94,120.16\par
49.00,120.18\par
49.06,120.20\par
49.12,120.20\par
49.19,120.21\par
49.25,120.22\par
49.31,120.23\par
49.38,120.23\par
49.44,120.24\par
49.50,120.25\par
49.56,120.26\par
49.62,120.27\par
49.69,120.27\par
49.75,120.28\par
49.81,120.30\par
49.87,120.31\par
49.94,120.32\par
50.00,120.32\par
50.06,120.33\par
50.12,120.34\par
50.19,120.35\par
50.25,120.35\par
50.31,120.36\par
50.37,120.37\par
50.44,120.39\par
50.50,120.40\par
50.56,120.40\par
50.62,120.41\par
50.68,120.42\par
50.75,120.42\par
50.81,120.43\par
50.87,120.43\par
50.94,120.44\par
51.00,120.45\par
51.06,120.46\par
51.12,120.48\par
51.18,120.49\par
51.25,120.49\par
51.31,120.50\par
51.37,120.51\par
51.43,120.52\par
51.50,120.52\par
51.56,120.54\par
51.62,120.54\par
51.68,120.55\par
51.75,120.56\par
51.81,120.58\par
51.87,120.58\par
51.93,120.59\par
52.00,120.59\par
52.06,120.59\par
52.12,120.59\par
52.18,120.55\par
52.24,120.52\par
52.31,120.50\par
52.37,120.49\par
52.43,120.49\par
52.50,120.49\par
52.56,120.50\par
52.62,120.50\par
52.68,120.51\par
52.74,120.52\par
52.81,120.53\par
52.87,120.53\par
52.93,120.54\par
52.99,120.55\par
53.06,120.56\par
53.12,120.60\par
53.18,120.63\par
53.24,120.68\par
53.31,120.71\par
53.37,120.74\par
53.43,120.77\par
53.49,120.78\par
53.56,120.79\par
53.62,120.79\par
53.68,120.80\par
53.74,120.80\par
53.80,120.81\par
53.87,120.81\par
53.93,120.82\par
53.99,120.82\par
54.06,120.82\par
54.12,120.83\par
54.18,120.83\par
54.24,120.84\par
54.30,120.84\par
54.37,120.86\par
54.43,120.86\par
54.49,120.87\par
54.55,120.87\par
54.62,120.88\par
54.68,120.89\par
54.74,120.89\par
54.80,120.90\par
54.87,120.90\par
54.93,120.89\par
54.99,120.89\par
55.05,120.89\par
55.12,120.89\par
55.18,120.89\par
55.24,120.90\par
55.30,120.91\par
55.36,120.91\par
55.43,120.92\par
55.49,120.92\par
55.55,120.93\par
55.62,120.93\par
55.68,120.95\par
55.74,120.96\par
55.80,120.96\par
55.86,120.97\par
55.93,120.99\par
55.99,121.00\par
56.05,121.01\par
56.11,121.02\par
56.18,121.04\par
56.24,121.04\par
56.30,121.05\par
56.36,121.05\par
56.43,121.06\par
56.49,121.06\par
56.55,121.06\par
56.61,121.07\par
56.68,121.07\par
56.74,121.08\par
56.80,121.08\par
56.86,121.08\par
56.92,121.09\par
56.99,121.09\par
57.05,121.10\par
57.11,121.10\par
57.18,121.10\par
57.24,121.11\par
57.30,121.11\par
57.36,121.11\par
57.42,121.13\par
57.49,121.13\par
57.55,121.14\par
57.61,121.14\par
57.67,121.11\par
57.74,121.09\par
57.80,121.05\par
57.86,121.01\par
57.92,120.99\par
57.99,120.98\par
58.05,120.98\par
58.11,120.99\par
58.17,120.99\par
58.24,121.00\par
58.30,121.00\par
58.36,121.01\par
58.42,121.01\par
58.48,121.01\par
58.55,121.02\par
58.61,121.02\par
58.67,121.05\par
58.74,121.09\par
58.80,121.14\par
58.86,121.18\par
58.92,121.21\par
58.98,121.23\par
59.05,121.24\par
59.11,121.24\par
59.17,121.24\par
59.23,121.25\par
59.30,121.25\par
59.36,121.25\par
59.42,121.26\par
59.48,121.26\par
59.55,121.26\par
59.61,121.27\par
59.67,121.27\par
59.73,121.27\par
59.80,121.28\par
59.86,121.28\par
59.92,121.28\par
59.98,121.28\par
60.04,121.29\par
60.11,121.29\par
60.17,121.29\par
60.23,121.29\par
60.30,121.29\par
60.36,121.29\par
60.42,121.29\par
60.48,121.30\par
60.54,121.30\par
60.61,121.30\par
60.67,121.30\par
60.73,121.30\par
60.79,121.32\par
60.86,121.32\par
60.92,121.32\par
60.98,121.33\par
61.04,121.33\par
61.11,121.33\par
61.17,121.34\par
61.23,121.34\par
61.29,121.34\par
61.36,121.35\par
61.42,121.35\par
61.48,121.36\par
61.54,121.36\par
61.60,121.36\par
61.67,121.36\par
61.73,121.36\par
61.79,121.37\par
61.86,121.37\par
61.92,121.37\par
61.98,121.37\par
62.04,121.37\par
62.10,121.37\par
62.17,121.38\par
62.23,121.38\par
62.29,121.37\par
62.35,121.36\par
62.42,121.34\par
62.48,121.33\par
62.54,121.33\par
62.60,121.32\par
62.67,121.33\par
62.73,121.33\par
62.79,121.33\par
62.85,121.34\par
62.92,121.34\par
62.98,121.34\par
63.04,121.35\par
63.10,121.35\par
63.16,121.35\par
63.23,121.36\par
63.29,121.37\par
63.35,121.38\par
63.42,121.41\par
63.48,121.43\par
63.54,121.44\par
63.60,121.45\par
63.66,121.45\par
63.73,121.45\par
63.79,121.46\par
63.85,121.46\par
63.91,121.46\par
63.98,121.46\par
64.04,121.46\par
64.10,121.46\par
64.16,121.46\par
64.23,121.47\par
64.29,121.47\par
64.35,121.47\par
64.41,121.47\par
64.48,121.47\par
64.54,121.48\par
64.60,121.48\par
64.66,121.48\par
64.72,121.48\par
64.79,121.48\par
64.85,121.50\par
64.91,121.50\par
64.98,121.50\par
65.04,121.50\par
65.10,121.50\par
65.16,121.51\par
65.22,121.51\par
65.29,121.51\par
65.35,121.51\par
65.41,121.51\par
65.47,121.51\par
65.54,121.51\par
65.60,121.51\par
65.66,121.51\par
65.72,121.51\par
65.79,121.51\par
65.85,121.51\par
65.91,121.51\par
65.97,121.51\par
66.04,121.51\par
66.10,121.51\par
66.16,121.51\par
66.22,121.51\par
66.28,121.51\par
66.35,121.51\par
66.41,121.51\par
66.47,121.51\par
66.54,121.51\par
66.60,121.51\par
66.66,121.51\par
66.72,121.51\par
66.78,121.51\par
66.85,121.51\par
66.91,121.51\par
66.97,121.51\par
67.03,121.51\par
67.10,121.51\par
67.16,121.51\par
67.22,121.51\par
67.28,121.51\par
67.35,121.51\par
67.41,121.51\par
67.47,121.51\par
67.53,121.51\par
67.60,121.51\par
67.66,121.51\par
67.72,121.51\par
67.78,121.51\par
67.84,121.51\par
67.91,121.51\par
67.97,121.51\par
68.03,121.51\par
68.10,121.51\par
68.16,121.51\par
68.22,121.51\par
68.28,121.51\par
68.34,121.51\par
68.41,121.51\par
68.47,121.51\par
68.53,121.50\par
68.59,121.50\par
68.66,121.50\par
68.72,121.50\par
68.78,121.50\par
68.84,121.48\par
68.91,121.48\par
68.97,121.48\par
69.03,121.47\par
69.09,121.47\par
69.16,121.47\par
69.22,121.46\par
69.28,121.46\par
69.34,121.46\par
69.40,121.46\par
69.47,121.46\par
69.53,121.45\par
69.59,121.45\par
69.66,121.45\par
69.72,121.45\par
69.78,121.45\par
69.84,121.45\par
69.90,121.45\par
69.97,121.45\par
70.03,121.45\par
70.09,121.45\par
70.15,121.44\par
70.22,121.44\par
70.28,121.44\par
70.34,121.44\par
70.40,121.43\par
70.47,121.43\par
70.53,121.43\par
70.59,121.43\par
70.65,121.43\par
70.72,121.42\par
70.78,121.42\par
70.84,121.42\par
70.90,121.41\par
70.96,121.41\par
71.03,121.41\par
71.09,121.41\par
71.15,121.39\par
71.22,121.39\par
71.28,121.39\par
71.34,121.39\par
71.40,121.38\par
71.46,121.38\par
71.53,121.38\par
71.59,121.37\par
71.65,121.37\par
71.71,121.37\par
71.78,121.36\par
71.84,121.36\par
71.90,121.35\par
71.96,121.35\par
72.03,121.34\par
72.09,121.34\par
72.15,121.34\par
72.21,121.33\par
72.28,121.33\par
72.34,121.32\par
72.40,121.32\par
72.46,121.30\par
72.52,121.30\par
72.59,121.30\par
72.65,121.29\par
72.71,121.29\par
72.78,121.28\par
72.84,121.28\par
72.90,121.27\par
72.96,121.27\par
73.02,121.26\par
73.09,121.26\par
73.15,121.25\par
73.21,121.25\par
73.27,121.25\par
73.34,121.24\par
73.40,121.24\par
73.46,121.23\par
73.52,121.23\par
73.59,121.23\par
73.65,121.21\par
73.71,121.21\par
73.77,121.20\par
73.84,121.20\par
73.90,121.19\par
73.96,121.19\par
74.02,121.18\par
74.08,121.18\par
74.15,121.17\par
74.21,121.16\par
74.27,121.16\par
74.34,121.15\par
74.40,121.14\par
74.46,121.14\par
74.52,121.13\par
74.58,121.11\par
74.65,121.10\par
74.71,121.09\par
74.77,121.09\par
74.83,121.08\par
74.90,121.07\par
74.96,121.06\par
75.02,121.05\par
75.08,121.04\par
75.15,121.02\par
75.21,121.02\par
75.27,121.01\par
75.33,121.00\par
75.40,120.98\par
75.46,120.97\par
75.52,120.96\par
75.58,120.95\par
75.64,120.93\par
75.71,120.92\par
75.77,120.91\par
75.83,120.90\par
75.90,120.89\par
75.96,120.87\par
76.02,120.84\par
76.08,120.83\par
76.14,120.82\par
76.21,120.80\par
76.27,120.79\par
76.33,120.77\par
76.39,120.76\par
76.46,120.73\par
76.52,120.71\par
76.58,120.69\par
76.64,120.67\par
76.71,120.64\par
76.77,120.62\par
76.83,120.60\par
76.89,120.58\par
76.96,120.54\par
77.02,120.52\par
77.08,120.48\par
77.14,120.45\par
77.20,120.42\par
77.27,120.39\par
77.33,120.35\par
77.39,120.31\par
77.46,120.26\par
77.52,120.22\par
77.58,120.17\par
77.64,120.13\par
77.70,120.06\par
77.77,120.00\par
77.83,119.95\par
77.89,119.88\par
77.95,119.81\par
78.02,119.75\par
78.08,119.67\par
78.14,119.59\par
78.20,119.51\par
78.27,119.39\par
78.33,119.30\par
78.39,119.20\par
78.45,119.10\par
78.52,118.98\par
78.58,118.87\par
78.64,118.75\par
78.70,118.63\par
78.76,118.49\par
78.83,118.31\par
78.89,118.17\par
78.95,118.01\par
79.02,117.86\par
79.08,117.70\par
79.14,117.53\par
79.20,117.36\par
79.26,117.18\par
79.33,117.00\par
79.39,116.81\par
79.45,116.55\par
79.51,116.35\par
79.58,116.15\par
79.64,115.94\par
79.70,115.72\par
79.76,115.50\par
79.83,115.28\par
79.89,115.04\par
79.95,114.80\par
80.01,114.48\par
80.08,114.22\par
80.14,113.98\par
80.20,113.71\par
80.26,113.45\par
80.32,113.18\par
80.39,112.90\par
80.45,112.62\par
80.51,112.34\par
80.58,111.95\par
80.64,111.66\par
80.70,111.35\par
80.76,111.04\par
80.82,110.74\par
80.89,110.41\par
80.95,110.10\par
81.01,109.77\par
81.07,109.44\par
81.14,108.99\par
81.20,108.65\par
81.26,108.30\par
81.32,107.95\par
81.39,107.59\par
81.45,107.23\par
81.51,106.86\par
81.57,106.48\par
81.64,106.10\par
81.70,105.72\par
81.76,105.19\par
81.82,104.79\par
81.88,104.38\par
81.95,103.98\par
82.01,103.56\par
82.07,103.14\par
82.14,102.71\par
82.20,102.28\par
82.26,101.83\par
82.32,101.22\par
82.38,100.76\par
82.45,100.30\par
82.51,99.82\par
82.57,99.35\par
82.63,98.85\par
82.70,98.36\par
82.76,97.84\par
82.82,97.30\par
82.88,96.55\par
82.95,95.96\par
