{\rtf1\ansi\ansicpg936\deff0\deflang1033\deflangfe2052{\fonttbl{\f0\fnil\fcharset134 \'ce\'a2\'c8\'ed\'d1\'c5\'ba\'da;}}
\viewkind4\uc1\pard\lang2052\f0\fs18\'b8\'d6\'bd\'ee\'bb\'fa\'d0\'b5\'c1\'ac\'bd\'d3\par
JX2023-B0499\par
3\par
2\par
\'c0\'ad\'c9\'ec\par
\'d4\'b2\'b0\'f4\par
WES-1000B\'d2\'ba\'be\'a7\'cf\'d4\'ca\'be\'cd\'f2\'c4\'dc\'ca\'d4\'d1\'e9\'bb\'fa(PA-32|\'b6\'c5\'b5\'c2\'c9\'fa\par
2023\'c4\'ea3\'d4\'c22\'c8\'d5\par
241.6\par
227.9\par
67.0\par
\par
\par
\par
\par
\par
\par
\par
\par
\par
,30.77\par
55.29,241.49\par
55.40,241.48\par
55.49,241.46\par
55.58,241.45\par
55.69,241.45\par
55.79,241.44\par
55.90,241.42\par
55.99,241.40\par
56.08,241.39\par
56.19,241.38\par
56.28,241.36\par
56.40,241.34\par
56.49,241.33\par
56.60,241.32\par
56.69,241.30\par
56.78,241.28\par
56.89,241.26\par
56.99,241.25\par
57.10,241.23\par
57.19,241.22\par
57.28,241.19\par
57.39,241.17\par
57.49,241.15\par
57.60,241.12\par
57.69,241.09\par
57.78,241.07\par
57.89,241.05\par
57.99,241.02\par
58.10,240.99\par
58.19,240.96\par
58.28,240.92\par
58.39,240.89\par
58.48,240.85\par
58.59,240.82\par
58.69,240.79\par
58.80,240.75\par
58.89,240.71\par
58.98,240.66\par
59.09,240.63\par
59.19,240.59\par
59.30,240.54\par
59.39,240.49\par
59.50,240.44\par
59.59,240.39\par
59.69,240.34\par
59.80,240.28\par
59.89,240.22\par
60.00,240.16\par
60.09,240.09\par
60.18,240.02\par
60.30,239.95\par
60.40,239.87\par
60.50,239.79\par
60.61,239.71\par
60.70,239.62\par
60.81,239.52\par
60.90,239.41\par
61.00,239.31\par
61.11,239.19\par
61.20,239.06\par
61.31,238.92\par
61.40,238.78\par
61.50,238.62\par
61.60,238.46\par
61.70,238.27\par
61.81,238.07\par
61.90,237.87\par
62.00,237.64\par
62.10,237.38\par
62.20,237.10\par
62.31,236.82\par
62.40,236.50\par
62.51,236.13\par
62.60,235.74\par
62.70,235.36\par
62.81,234.91\par
62.90,234.43\par
63.01,233.92\par
63.10,233.38\par
63.20,232.87\par
63.30,232.28\par
63.40,231.65\par
63.51,231.01\par
63.60,230.40\par
63.70,229.70\par
63.80,228.98\par
63.90,228.23\par
64.01,227.54\par
64.10,226.75\par
64.20,225.93\par
64.30,225.09\par
64.40,224.23\par
64.51,223.43\par
64.60,222.53\par
64.71,221.59\par
64.80,220.64\par
64.90,219.76\par
65.01,218.76\par
65.10,217.73\par
65.21,216.68\par
65.30,215.72\par
65.40,214.62\par
65.50,213.51\par
65.60,212.35\par
65.71,211.17\par
65.80,210.09\par
65.90,208.83\par
66.00,207.52\par
66.10,206.12\par
66.21,204.73\par
66.30,203.04\par
66.41,201.17\par
66.50,199.13\par
66.60,197.10\par
66.71,194.06\par
66.80,181.97\par
66.91,71.63\par
67.00,11.34\par
67.05,\par
\par
}
 
