{\rtf1\ansi\ansicpg936\deff0\deflang1033\deflangfe2052{\fonttbl{\f0\fnil\fcharset134 \'cb\'ce\'cc\'e5;}}
\viewkind4\uc1\pard\lang2052\f0\fs18\'b8\'d6\'bd\'ee\'bb\'fa\'d0\'b5\'c1\'ac\'bd\'d3\par
JX2023-B0026\par
3\par
2\par
\'c0\'ad\'c9\'ec\par
\'d4\'b2\'b0\'f4\par
WE-600S\'cd\'f2\'c4\'dc\'ca\'d4\'d1\'e9\'bb\'fa\par
32|\'b6\'c5\'b5\'c2\'c9\'fa\par
2023\'c4\'ea3\'d4\'c224\'c8\'d5\par
193.5\par
0\par
72.3\par
\par
\par
\par
\par
\par
\par
\par
\par
,20.39\par
14.74,149.50\par
14.80,149.66\par
14.87,149.82\par
14.93,149.98\par
14.99,150.21\par
15.05,150.38\par
15.12,150.54\par
15.18,150.71\par
15.24,150.87\par
15.30,151.04\par
15.37,151.19\par
15.43,151.35\par
15.49,151.53\par
15.55,151.82\par
15.62,152.07\par
15.68,152.30\par
15.74,152.53\par
15.80,152.70\par
15.86,152.82\par
15.93,152.91\par
15.99,153.00\par
16.05,153.11\par
16.12,153.24\par
16.18,153.45\par
16.24,153.61\par
16.30,153.77\par
16.36,153.94\par
16.43,154.10\par
16.49,154.26\par
16.55,154.42\par
16.61,154.59\par
16.68,154.80\par
16.74,154.97\par
16.80,155.16\par
16.86,155.38\par
16.93,155.64\par
16.99,155.89\par
17.05,156.11\par
17.11,156.30\par
17.18,156.46\par
17.24,156.57\par
17.30,156.66\par
17.36,156.72\par
17.42,156.80\par
17.49,156.91\par
17.55,157.04\par
17.61,157.19\par
17.68,157.34\par
17.74,157.48\par
17.80,157.64\par
17.86,157.78\par
17.92,157.97\par
17.99,158.13\par
18.05,158.28\par
18.11,158.42\par
18.17,158.59\par
18.24,158.80\par
18.30,159.05\par
18.36,159.31\par
18.42,159.55\par
18.49,159.83\par
18.55,160.01\par
18.61,160.17\par
18.67,160.33\par
18.74,160.48\par
18.80,160.63\par
18.86,160.73\par
18.92,160.79\par
18.98,160.83\par
19.05,160.91\par
19.11,161.01\par
19.17,161.12\par
19.24,161.26\par
19.30,161.39\par
19.36,161.53\par
19.42,161.66\par
19.48,161.80\par
19.55,161.93\par
19.61,162.10\par
19.67,162.23\par
19.73,162.37\par
19.80,162.51\par
19.86,162.70\par
19.92,162.93\par
19.98,163.16\par
20.05,163.40\par
20.11,163.59\par
20.17,163.76\par
20.23,163.96\par
20.30,164.09\par
20.36,164.24\par
20.42,164.38\par
20.48,164.52\par
20.54,164.66\par
20.61,164.80\par
20.67,164.91\par
20.73,164.99\par
20.80,165.02\par
20.86,165.03\par
20.92,165.08\par
20.98,165.16\par
21.04,165.26\par
21.11,165.37\par
21.17,165.49\par
21.23,165.61\par
21.29,165.73\par
21.36,165.84\par
21.42,166.00\par
21.48,166.12\par
21.54,166.23\par
21.61,166.36\par
21.67,166.49\par
21.73,166.68\par
21.79,166.89\par
21.86,167.14\par
21.92,167.37\par
21.98,167.60\par
22.04,167.75\par
22.10,167.88\par
22.17,168.02\par
22.23,168.15\par
22.29,168.27\par
22.36,168.41\par
22.42,168.53\par
22.48,168.65\par
22.54,168.82\par
22.60,168.95\par
22.67,169.04\par
22.73,169.08\par
22.79,169.08\par
22.85,169.06\par
22.92,169.07\par
22.98,169.11\par
23.04,169.20\par
23.10,169.33\par
23.17,169.43\par
23.23,169.54\par
23.29,169.64\par
23.35,169.75\par
23.42,169.85\par
23.48,169.95\par
23.54,170.07\par
23.60,170.17\par
23.66,170.34\par
23.73,170.53\par
23.79,170.76\par
23.85,171.01\par
23.92,171.22\par
23.98,171.40\par
24.04,171.53\par
24.10,171.66\par
24.16,171.78\par
24.23,171.89\par
24.29,172.05\par
24.35,172.16\par
24.41,172.27\par
24.48,172.39\par
24.54,172.50\par
24.60,172.61\par
24.66,172.71\par
24.73,172.79\par
24.79,172.82\par
24.85,172.80\par
24.91,172.79\par
24.98,172.80\par
25.04,172.86\par
25.10,172.94\par
25.16,173.02\par
25.22,173.11\par
25.29,173.20\par
25.35,173.30\par
25.41,173.43\par
25.48,173.52\par
25.54,173.61\par
25.60,173.70\par
25.66,173.80\par
25.72,173.92\par
25.79,174.09\par
25.85,174.30\par
25.91,174.52\par
25.97,174.76\par
26.04,174.91\par
26.10,175.02\par
26.16,175.13\par
26.22,175.24\par
26.29,175.34\par
26.35,175.43\par
26.41,175.54\par
26.47,175.64\par
26.54,175.74\par
26.60,175.87\par
26.66,175.97\par
26.72,176.05\par
26.78,176.10\par
26.85,176.10\par
26.91,176.07\par
26.97,176.06\par
27.04,176.07\par
27.10,176.13\par
27.16,176.20\par
27.22,176.30\par
27.28,176.38\par
27.35,176.47\par
27.41,176.54\par
27.47,176.63\par
27.53,176.71\par
27.60,176.79\par
27.66,176.87\par
27.72,176.99\par
27.78,177.13\par
27.85,177.29\par
27.91,177.50\par
27.97,177.70\par
28.03,177.86\par
28.10,177.98\par
28.16,178.08\par
28.22,178.17\par
28.28,178.26\par
28.34,178.38\par
28.41,178.47\par
28.47,178.55\par
28.53,178.64\par
28.60,178.73\par
28.66,178.81\par
28.72,178.90\par
28.78,178.98\par
28.84,179.07\par
28.91,179.14\par
28.97,179.26\par
29.03,179.35\par
29.09,179.42\par
29.16,179.49\par
29.22,179.52\par
29.28,179.49\par
29.34,179.41\par
29.41,179.35\par
29.47,179.30\par
29.53,179.33\par
29.59,179.39\par
29.66,179.46\par
29.72,179.52\par
29.78,179.59\par
29.84,179.66\par
29.90,179.73\par
29.97,179.79\par
30.03,179.86\par
30.09,179.95\par
30.16,180.03\par
30.22,180.15\par
30.28,180.33\par
30.34,180.54\par
30.40,180.76\par
30.47,180.93\par
30.53,181.06\par
30.59,181.15\par
30.65,181.26\par
30.72,181.34\par
30.78,181.41\par
30.84,181.47\par
30.90,181.54\par
30.97,181.62\par
31.03,181.69\par
31.09,181.76\par
31.15,181.83\par
31.22,181.91\par
31.28,182.01\par
31.34,182.08\par
31.40,182.12\par
31.46,182.11\par
31.53,182.05\par
31.59,181.97\par
31.65,181.90\par
31.72,181.89\par
31.78,181.91\par
31.84,181.99\par
31.90,182.05\par
31.96,182.10\par
32.03,182.15\par
32.09,182.20\par
32.15,182.26\par
32.21,182.32\par
32.28,182.37\par
32.34,182.44\par
32.40,182.55\par
32.46,182.69\par
32.53,182.86\par
32.59,183.07\par
32.65,183.25\par
32.71,183.37\par
32.78,183.47\par
32.84,183.54\par
32.90,183.60\par
32.96,183.67\par
33.02,183.76\par
33.09,183.83\par
33.15,183.88\par
33.21,183.94\par
33.28,184.00\par
33.34,184.05\par
33.40,184.11\par
33.46,184.16\par
33.52,184.25\par
33.59,184.32\par
33.65,184.39\par
33.71,184.46\par
33.77,184.51\par
33.84,184.55\par
33.90,184.53\par
33.96,184.46\par
34.02,184.34\par
34.09,184.23\par
34.15,184.16\par
34.21,184.18\par
34.27,184.21\par
34.34,184.27\par
34.40,184.31\par
34.46,184.36\par
34.52,184.39\par
34.58,184.43\par
34.65,184.48\par
34.71,184.55\par
34.77,184.59\par
34.84,184.66\par
34.90,184.78\par
34.96,184.96\par
35.02,185.17\par
35.08,185.39\par
35.15,185.54\par
35.21,185.63\par
35.27,185.70\par
35.33,185.78\par
35.40,185.83\par
35.46,185.89\par
35.52,185.95\par
35.58,186.00\par
35.65,186.06\par
35.71,186.10\par
35.77,186.16\par
35.83,186.20\par
35.90,186.26\par
35.96,186.31\par
36.02,186.35\par
36.08,186.41\par
36.14,186.46\par
36.21,186.52\par
36.27,186.57\par
36.33,186.63\par
36.40,186.69\par
36.46,186.74\par
36.52,186.79\par
36.58,186.81\par
36.64,186.78\par
36.71,186.66\par
36.77,186.53\par
36.83,186.39\par
36.89,186.33\par
36.96,186.31\par
37.02,186.32\par
37.08,186.36\par
37.14,186.39\par
37.21,186.43\par
37.27,186.46\par
37.33,186.50\par
37.39,186.54\par
37.46,186.57\par
37.52,186.61\par
37.58,186.65\par
37.64,186.80\par
37.70,186.98\par
37.77,187.20\par
37.83,187.41\par
37.89,187.58\par
37.96,187.68\par
38.02,187.75\par
38.08,187.81\par
38.14,187.85\par
38.20,187.92\par
38.27,187.95\par
38.33,187.99\par
38.39,188.02\par
38.45,188.05\par
38.52,188.09\par
38.58,188.13\par
38.64,188.18\par
38.70,188.22\par
38.77,188.26\par
38.83,188.31\par
38.89,188.36\par
38.95,188.39\par
39.02,188.42\par
39.08,188.47\par
39.14,188.50\par
39.20,188.54\par
39.26,188.57\par
39.33,188.56\par
39.39,188.47\par
39.45,188.33\par
39.52,188.20\par
39.58,188.11\par
39.64,188.08\par
39.70,188.08\par
39.76,188.09\par
39.83,188.11\par
39.89,188.14\par
39.95,188.19\par
40.01,188.21\par
40.08,188.24\par
40.14,188.28\par
40.20,188.30\par
40.26,188.34\par
40.33,188.41\par
40.39,188.54\par
40.45,188.73\par
40.51,188.99\par
40.58,189.15\par
40.64,189.25\par
40.70,189.32\par
40.76,189.36\par
40.82,189.40\par
40.89,189.43\par
40.95,189.47\par
41.01,189.50\par
41.08,189.53\par
41.14,189.58\par
41.20,189.61\par
41.26,189.63\par
41.32,189.67\par
41.39,189.70\par
41.45,189.73\par
41.51,189.77\par
41.57,189.79\par
41.64,189.82\par
41.70,189.87\par
41.76,189.89\par
41.82,189.92\par
41.89,189.95\par
41.95,189.98\par
42.01,190.01\par
42.07,190.04\par
42.14,190.04\par
42.20,189.99\par
42.26,189.82\par
42.32,189.66\par
42.38,189.52\par
42.45,189.45\par
42.51,189.42\par
42.57,189.41\par
42.64,189.41\par
42.70,189.41\par
42.76,189.42\par
42.82,189.44\par
42.88,189.47\par
42.95,189.49\par
43.01,189.51\par
43.07,189.53\par
43.13,189.58\par
43.20,189.68\par
43.26,189.86\par
43.32,190.07\par
43.38,190.33\par
43.45,190.46\par
43.51,190.54\par
43.57,190.60\par
43.63,190.64\par
43.70,190.69\par
43.76,190.71\par
43.82,190.74\par
43.88,190.77\par
43.94,190.79\par
44.01,190.81\par
44.07,190.84\par
44.13,190.87\par
44.20,190.90\par
44.26,190.92\par
44.32,190.94\par
44.38,190.97\par
44.44,190.97\par
44.51,190.92\par
44.57,190.74\par
44.63,190.57\par
44.69,190.42\par
44.76,190.33\par
44.82,190.29\par
44.88,190.28\par
44.94,190.28\par
45.01,190.28\par
45.07,190.28\par
45.13,190.29\par
45.19,190.32\par
45.26,190.34\par
45.32,190.36\par
45.38,190.38\par
45.44,190.42\par
45.50,190.51\par
45.57,190.68\par
45.63,190.89\par
45.69,191.10\par
45.76,191.29\par
45.82,191.38\par
45.88,191.43\par
45.94,191.47\par
46.00,191.52\par
46.07,191.55\par
46.13,191.58\par
46.19,191.61\par
46.25,191.62\par
46.32,191.63\par
46.38,191.64\par
46.44,191.66\par
46.50,191.67\par
46.57,191.70\par
46.63,191.71\par
46.69,191.73\par
46.75,191.74\par
46.82,191.76\par
46.88,191.79\par
46.94,191.81\par
47.00,191.82\par
47.06,191.80\par
47.13,191.70\par
47.19,191.54\par
47.25,191.35\par
47.32,191.19\par
47.38,191.10\par
47.44,191.06\par
47.50,191.05\par
47.56,191.05\par
47.63,191.06\par
47.69,191.06\par
47.75,191.07\par
47.81,191.08\par
47.88,191.09\par
47.94,191.10\par
48.00,191.12\par
48.06,191.19\par
48.13,191.33\par
48.19,191.53\par
48.25,191.75\par
48.31,191.95\par
48.38,192.09\par
48.44,192.16\par
48.50,192.21\par
48.56,192.24\par
48.62,192.28\par
48.69,192.31\par
48.75,192.35\par
48.81,192.37\par
48.88,192.38\par
48.94,192.40\par
49.00,192.41\par
49.06,192.42\par
49.12,192.44\par
49.19,192.45\par
49.25,192.46\par
49.31,192.47\par
49.37,192.48\par
49.44,192.49\par
49.50,192.51\par
49.56,192.52\par
49.62,192.54\par
49.69,192.55\par
49.75,192.57\par
49.81,192.58\par
49.87,192.60\par
49.94,192.61\par
50.00,192.63\par
50.06,192.65\par
50.12,192.67\par
50.18,192.67\par
50.25,192.59\par
50.31,192.44\par
50.37,192.16\par
50.44,191.98\par
50.50,191.85\par
50.56,191.80\par
50.62,191.77\par
50.68,191.75\par
50.75,191.74\par
50.81,191.74\par
50.87,191.74\par
50.93,191.74\par
51.00,191.75\par
51.06,191.76\par
51.12,191.77\par
51.18,191.81\par
51.25,191.92\par
51.31,192.10\par
51.37,192.33\par
51.43,192.56\par
51.50,192.72\par
51.56,192.84\par
51.62,192.89\par
51.68,192.93\par
51.74,192.96\par
51.81,192.98\par
51.87,193.01\par
51.93,193.03\par
52.00,193.04\par
52.06,193.05\par
52.12,193.06\par
52.18,193.06\par
52.24,193.07\par
52.31,193.07\par
52.37,193.07\par
52.43,193.07\par
52.49,193.09\par
52.56,193.10\par
52.62,193.11\par
52.68,193.12\par
52.74,193.13\par
52.81,193.14\par
52.87,193.14\par
52.93,193.15\par
52.99,193.16\par
53.06,193.17\par
53.12,193.19\par
53.18,193.20\par
53.24,193.21\par
53.31,193.23\par
53.37,193.24\par
53.43,193.25\par
53.49,193.26\par
53.56,193.28\par
53.62,193.28\par
53.68,193.29\par
53.74,193.29\par
53.80,193.30\par
53.87,193.30\par
53.93,193.30\par
53.99,193.29\par
54.05,193.25\par
54.12,193.17\par
54.18,193.03\par
54.24,192.86\par
54.30,192.70\par
54.37,192.60\par
54.43,192.54\par
54.49,192.52\par
54.55,192.52\par
54.62,192.52\par
54.68,192.52\par
54.74,192.54\par
54.80,192.54\par
54.87,192.55\par
54.93,192.56\par
54.99,192.58\par
55.05,192.61\par
55.12,192.72\par
55.18,192.86\par
55.24,193.05\par
55.30,193.22\par
55.36,193.33\par
55.43,193.39\par
55.49,193.42\par
55.55,193.43\par
55.61,193.44\par
55.68,193.44\par
55.74,193.44\par
55.80,193.46\par
55.86,193.44\par
55.93,193.44\par
55.99,193.43\par
56.05,193.42\par
56.11,193.42\par
56.18,193.43\par
56.24,193.43\par
56.30,193.43\par
56.36,193.43\par
56.43,193.44\par
56.49,193.44\par
56.55,193.44\par
56.61,193.46\par
56.68,193.46\par
56.74,193.46\par
56.80,193.47\par
56.86,193.47\par
56.92,193.48\par
56.99,193.49\par
57.05,193.50\par
57.11,193.51\par
57.17,193.51\par
57.24,193.51\par
57.30,193.51\par
57.36,193.51\par
57.42,193.51\par
57.49,193.51\par
57.55,193.51\par
57.61,193.51\par
57.67,193.51\par
57.74,193.51\par
57.80,193.50\par
57.86,193.50\par
57.92,193.50\par
57.99,193.50\par
58.05,193.50\par
58.11,193.50\par
58.17,193.50\par
58.24,193.49\par
58.30,193.49\par
58.36,193.48\par
58.42,193.47\par
58.48,193.44\par
58.55,193.44\par
58.61,193.43\par
58.67,193.43\par
58.73,193.43\par
58.80,193.43\par
58.86,193.43\par
58.92,193.43\par
58.98,193.43\par
59.05,193.42\par
59.11,193.42\par
59.17,193.42\par
59.23,193.42\par
59.30,193.42\par
59.36,193.42\par
59.42,193.43\par
59.48,193.44\par
59.55,193.44\par
59.61,193.44\par
59.67,193.44\par
59.73,193.43\par
59.80,193.43\par
59.86,193.42\par
59.92,193.42\par
59.98,193.41\par
60.04,193.41\par
60.11,193.38\par
60.17,193.29\par
60.23,193.02\par
60.29,192.76\par
60.36,192.52\par
60.42,192.36\par
60.48,192.27\par
60.54,192.22\par
60.61,192.20\par
60.67,192.19\par
60.73,192.18\par
60.79,192.16\par
60.86,192.14\par
60.92,192.13\par
60.98,192.11\par
61.04,192.10\par
61.11,192.12\par
61.17,192.20\par
61.23,192.38\par
61.29,192.61\par
61.36,192.92\par
61.42,193.06\par
61.48,193.15\par
61.54,193.17\par
61.60,193.19\par
61.67,193.19\par
61.73,193.19\par
61.79,193.17\par
61.85,193.17\par
61.92,193.17\par
61.98,193.17\par
62.04,193.16\par
62.10,193.15\par
62.17,193.14\par
62.23,193.13\par
62.29,193.12\par
62.35,193.10\par
62.42,193.09\par
62.48,193.07\par
62.54,193.06\par
62.60,193.04\par
62.67,193.03\par
62.73,193.02\par
62.79,193.00\par
62.85,192.98\par
62.92,192.97\par
62.98,192.95\par
63.04,192.94\par
63.10,192.92\par
63.16,192.89\par
63.23,192.88\par
63.29,192.87\par
63.35,192.85\par
63.41,192.84\par
63.48,192.82\par
63.54,192.79\par
63.60,192.78\par
63.66,192.76\par
63.73,192.74\par
63.79,192.72\par
63.85,192.69\par
63.91,192.68\par
63.98,192.66\par
64.04,192.64\par
64.10,192.61\par
64.16,192.59\par
64.23,192.57\par
64.29,192.55\par
64.35,192.51\par
64.41,192.49\par
64.48,192.47\par
64.54,192.45\par
64.60,192.41\par
64.66,192.39\par
64.72,192.37\par
64.79,192.35\par
64.85,192.31\par
64.91,192.28\par
64.97,192.24\par
65.04,192.22\par
65.10,192.19\par
65.16,192.17\par
65.22,192.13\par
65.29,192.10\par
65.35,192.08\par
65.41,192.03\par
65.47,191.99\par
65.54,191.95\par
65.60,191.92\par
65.66,191.89\par
65.72,191.84\par
65.79,191.81\par
65.85,191.76\par
65.91,191.72\par
65.97,191.67\par
66.04,191.62\par
66.10,191.56\par
66.16,191.52\par
66.22,191.47\par
66.28,191.42\par
66.35,191.36\par
66.41,191.30\par
66.47,191.25\par
66.53,191.19\par
66.60,191.14\par
66.66,191.05\par
66.72,190.98\par
66.78,190.91\par
66.85,190.84\par
66.91,190.77\par
66.97,190.69\par
67.03,190.61\par
67.10,190.53\par
67.16,190.44\par
67.22,190.33\par
67.28,190.24\par
67.35,190.14\par
67.41,190.04\par
67.47,189.94\par
67.53,189.82\par
67.60,189.71\par
67.66,189.60\par
67.72,189.49\par
67.78,189.32\par
67.84,189.19\par
67.91,189.06\par
67.97,188.92\par
68.03,188.78\par
68.09,188.64\par
68.16,188.48\par
68.22,188.32\par
68.28,188.17\par
68.34,188.00\par
68.41,187.77\par
68.47,187.59\par
68.53,187.41\par
68.59,187.24\par
68.66,187.04\par
68.72,186.85\par
68.78,186.65\par
68.84,186.45\par
68.91,186.17\par
68.97,185.96\par
69.03,185.74\par
69.09,185.52\par
69.16,185.29\par
69.22,185.06\par
69.28,184.81\par
69.34,184.58\par
69.40,184.32\par
69.47,184.07\par
69.53,183.73\par
69.59,183.46\par
69.65,183.19\par
69.72,182.91\par
69.78,182.62\par
69.84,182.33\par
69.90,182.02\par
69.97,181.72\par
70.03,181.40\par
70.09,180.96\par
70.15,180.61\par
70.22,180.25\par
70.28,179.88\par
70.34,179.50\par
70.40,179.11\par
70.47,178.70\par
70.53,178.26\par
70.59,177.81\par
70.65,177.33\par
70.72,176.66\par
70.78,176.12\par
70.84,175.54\par
70.90,174.92\par
70.96,174.24\par
71.03,173.50\par
71.09,172.50\par
71.15,170.45\par
71.21,166.33\par
71.28,156.94\par
71.34,147.74\par
71.40,137.81\par
71.46,127.75\par
71.53,117.66\par
71.59,107.61\par
71.65,97.63\par
71.71,87.80\par
71.78,78.03\par
71.84,65.10\par
71.90,55.47\par
71.96,45.87\par
72.03,36.32\par
72.09,27.04\par
72.15,18.83\par
72.21,12.70\par
72.28,9.13\par
72.34,\par
\par
}
 
